precision;recall;thresh
0,07567567567567568;0,42;0,9298023581504822
0,07553956834532374;0,42;0,9291712045669556
0,07540394973070018;0,42;0,927725613117218
0,07526881720430108;0,42;0,9274963140487671
0,07513416815742398;0,42;0,9273142218589783
0,075;0,42;0,9273142218589783
0,0748663101604278;0,42;0,9271209239959717
0,07473309608540925;0,42;0,9261789917945862
0,07460035523978685;0,42;0,9248484969139099
0,07446808510638298;0,42;0,9245879650115967
0,07610619469026549;0,43;0,9242571592330933
0,07597173144876325;0,43;0,9234296083450317
0,07583774250440917;0,43;0,9231692552566528
0,07570422535211267;0,43;0,9223946928977966
0,07557117750439367;0,43;0,9181137681007385
0,07543859649122807;0,43;0,9181137681007385
0,07530647985989491;0,43;0,916623592376709
0,07517482517482517;0,43;0,9165221452713013
0,07678883071553229;0,44;0,9165221452713013
0,07665505226480836;0,44;0,915532648563385
0,07652173913043478;0,44;0,915246844291687
0,0763888888888889;0,44;0,915230393409729
0,07625649913344887;0,44;0,9132906794548035
0,07612456747404844;0,44;0,9105908870697021
0,07599309153713299;0,44;0,9078339338302612
0,07758620689655173;0,45;0,9039290547370911
0,0774526678141136;0,45;0,9015549421310425
0,07731958762886598;0,45;0,9015549421310425
0,07718696397941681;0,45;0,90036541223526
0,07705479452054795;0,45;0,9001836776733398
0,07692307692307693;0,45;0,8948112726211548
0,07679180887372014;0,45;0,8945822715759277
0,07666098807495741;0,45;0,8919589519500732
0,07653061224489796;0,45;0,8904677629470825
0,07640067911714771;0,45;0,8859783411026001
0,07627118644067797;0,45;0,8856220841407776
0,07614213197969544;0,45;0,8839287161827087
0,07601351351351351;0,45;0,8822102546691895
0,07588532883642496;0,45;0,879350483417511
0,07575757575757576;0,45;0,879350483417511
0,07563025210084033;0,45;0,879350483417511
0,07550335570469799;0,45;0,879350483417511
0,07537688442211055;0,45;0,879350483417511
0,07525083612040134;0,45;0,8760244846343994
0,07512520868113523;0,45;0,8756304383277893
0,075;0,45;0,8734201192855835
0,07487520798668885;0,45;0,8718346357345581
0,07475083056478406;0,45;0,8686045408248901
0,07462686567164178;0,45;0,8686045408248901
0,07450331125827815;0,45;0,8669344782829285
0,0743801652892562;0,45;0,8644340634346008
0,07425742574257425;0,45;0,861989438533783
0,07413509060955518;0,45;0,8619032502174377
0,07401315789473684;0,45;0,8604256510734558
0,07389162561576355;0,45;0,8594033718109131
0,07377049180327869;0,45;0,8553393483161926
0,07364975450081833;0,45;0,8507987260818481
0,07352941176470588;0,45;0,848263144493103
0,0734094616639478;0,45;0,8482550382614136
0,0732899022801303;0,45;0,8481023907661438
0,07317073170731707;0,45;0,8481023907661438
0,07305194805194805;0,45;0,843941330909729
0,07293354943273905;0,45;0,8384765386581421
0,07281553398058252;0,45;0,8384765386581421
0,07269789983844911;0,45;0,8384765386581421
0,07258064516129033;0,45;0,8334444761276245
0,07246376811594203;0,45;0,8321904540061951
0,07234726688102894;0,45;0,8321492075920105
0,07223113964686999;0,45;0,8282875418663025
0,07211538461538461;0,45;0,8257495760917664
0,072;0,45;0,8257495760917664
0,07188498402555911;0,45;0,8219509124755859
0,07177033492822966;0,45;0,8219509124755859
0,07165605095541401;0,45;0,821702241897583
0,07313195548489666;0,46;0,821702241897583
0,07301587301587302;0,46;0,821702241897583
0,07290015847860538;0,46;0,8107179999351501
0,07278481012658228;0,46;0,8091896772384644
0,07266982622432859;0,46;0,8024434447288513
0,07255520504731862;0,46;0,8024434447288513
0,07244094488188976;0,46;0,7985746264457703
0,07232704402515723;0,46;0,7959680557250977
0,07221350078492936;0,46;0,7959680557250977
0,07366771159874608;0,47;0,7917618155479431
0,07355242566510173;0,47;0,7917618155479431
0,0734375;0,47;0,7914855480194092
0,07332293291731669;0,47;0,7909117937088013
0,07320872274143302;0,47;0,7894132733345032
0,07465007776049767;0,48;0,7861039638519287
0,07453416149068323;0,48;0,7795297503471375
0,07596899224806201;0,49;0,77379310131073
0,07585139318885449;0,49;0,7658713459968567
0,07573415765069552;0,49;0,7658713459968567
0,07561728395061729;0,49;0,7658713459968567
0,07550077041602465;0,49;0,7658713459968567
0,07538461538461538;0,49;0,7658713459968567
0,07526881720430108;0,49;0,7658713459968567
0,07515337423312883;0,49;0,7656980156898499
0,07503828483920368;0,49;0,7654938101768494
0,0764525993883792;0,5;0,7642300724983215
0,07633587786259542;0,5;0,7641796469688416
0,07621951219512195;0,5;0,7641796469688416
0,076103500761035;0,5;0,7641796469688416
0,07598784194528875;0,5;0,7636658549308777
0,07587253414264036;0,5;0,760694146156311
0,07575757575757576;0,5;0,7588322162628174
0,07564296520423601;0,5;0,751154899597168
0,0755287009063444;0,5;0,7499345541000366
0,07541478129713423;0,5;0,74778151512146
0,07530120481927711;0,5;0,7472378015518188
0,07518796992481203;0,5;0,7416236400604248
0,07507507507507508;0,5;0,7338658571243286
0,07646176911544228;0,51;0,7260922789573669
0,07634730538922156;0,51;0,725739598274231
0,07623318385650224;0,51;0,725739598274231
0,07611940298507462;0,51;0,7240900993347168
0,07600596125186289;0,51;0,7226879596710205
0,07589285714285714;0,51;0,7222113609313965
0,07578008915304606;0,51;0,7208902835845947
0,07566765578635015;0,51;0,7157474756240845
0,07555555555555556;0,51;0,7096620202064514
0,07544378698224852;0,51;0,7064197063446045
0,07533234859675036;0,51;0,7002926468849182
0,0752212389380531;0,51;0,685994565486908
0,07658321060382917;0,52;0,6854529976844788
0,07647058823529412;0,52;0,6818192601203918
0,0763582966226138;0,52;0,674534022808075
0,07624633431085044;0,52;0,6731865406036377
0,07613469985358712;0,52;0,672318696975708
0,07602339181286549;0,52;0,6689214706420898
0,07591240875912408;0,52;0,6674239635467529
0,07580174927113703;0,52;0,6669037342071533
0,07569141193595343;0,52;0,6565122008323669
0,0755813953488372;0,52;0,6239664554595947
0,07547169811320754;0,52;0,6207094788551331
0,07536231884057971;0,52;0,6156159043312073
0,07525325615050651;0,52;0,6053353548049927
0,07514450867052024;0,52;0,6010484099388123
0,07503607503607504;0,52;0,5999681353569031
0,07492795389048991;0,52;0,5975576639175415
0,07625899280575539;0,53;0,595811128616333
0,07614942528735633;0,53;0,5881364345550537
0,07604017216642754;0,53;0,5771782398223877
0,07593123209169055;0,53;0,5712427496910095
0,07582260371959942;0,53;0,5688889026641846
0,07571428571428572;0,53;0,5649284720420837
0,07560627674750357;0,53;0,5583670139312744
0,0754985754985755;0,53;0,5577206611633301
0,07539118065433854;0,53;0,5508204698562622
0,07670454545454546;0,54;0,5428652763366699
0,07659574468085106;0,54;0,528873085975647
0,0764872521246459;0,54;0,5185132622718811
0,07637906647807638;0,54;0,49697616696357727
0,07627118644067797;0,54;0,4854888319969177
0,076163610719323;0,54;0,48251253366470337
0,07605633802816901;0,54;0,4817279279232025
0,0759493670886076;0,54;0,46505165100097656
0,07584269662921349;0,54;0,4603879749774933
0,07573632538569425;0,54;0,44484972953796387
0,07563025210084033;0,54;0,4297105073928833
0,07552447552447553;0,54;0,42726656794548035
0,07541899441340782;0,54;0,4265386760234833
0,07531380753138076;0,54;0,42444753646850586
0,07520891364902507;0,54;0,4217834174633026
0,07510431154381085;0,54;0,4159957766532898
0,075;0,54;0,4102352261543274
0,07489597780859916;0,54;0,40441465377807617
0,07479224376731301;0,54;0,392449289560318
0,07468879668049792;0,54;0,38933321833610535
0,07458563535911603;0,54;0,38481879234313965
0,07448275862068965;0,54;0,3792959451675415
0,0743801652892562;0,54;0,3792959451675415
0,07427785419532325;0,54;0,3792959451675415
0,07417582417582418;0,54;0,378510057926178
0,07407407407407407;0,54;0,3766081929206848
0,07397260273972603;0,54;0,3758481740951538
0,07387140902872777;0,54;0,3706314265727997
0,07377049180327869;0,54;0,3573172390460968
0,07366984993178717;0,54;0,35413140058517456
0,07356948228882834;0,54;0,3458278477191925
0,07346938775510205;0,54;0,34152287244796753
0,07336956521739131;0,54;0,339568555355072
0,07327001356852103;0,54;0,33426374197006226
0,07317073170731707;0,54;0,3311678171157837
0,07307171853856563;0,54;0,330514132976532
0,07432432432432433;0,55;0,33029213547706604
0,07557354925775979;0,56;0,3268536925315857
0,07547169811320754;0,56;0,3204430043697357
0,07537012113055182;0,56;0,31640511751174927
0,07526881720430108;0,56;0,31640511751174927
0,07651006711409396;0,57;0,314850777387619
0,0777479892761394;0,58;0,31410086154937744
0,07764390896921017;0,58;0,31410086154937744
0,07754010695187166;0,58;0,31410086154937744
0,0774365821094793;0,58;0,3133450448513031
0,07733333333333334;0,58;0,31333890557289124
0,07723035952063914;0,58;0,30168384313583374
0,07712765957446809;0,58;0,296294629573822
0,07702523240371846;0,58;0,28721940517425537
0,07692307692307693;0,58;0,28721940517425537
0,07682119205298013;0,58;0,28367680311203003
0,07671957671957672;0,58;0,27847862243652344
0,07661822985468957;0,58;0,27476441860198975
0,07651715039577836;0,58;0,2706298828125
0,0764163372859025;0,58;0,2624189853668213
0,07631578947368421;0,58;0,25439876317977905
0,07621550591327202;0,58;0,2536119818687439
0,07742782152230972;0,59;0,25089555978775024
0,07732634338138926;0,59;0,24813610315322876
0,07722513089005235;0,59;0,2407255619764328
0,07712418300653595;0,59;0,23307323455810547
0,07702349869451697;0,59;0,22787684202194214
0,07692307692307693;0,59;0,22029486298561096
0,07682291666666667;0,59;0,216262549161911
0,07672301690507152;0,59;0,2117123007774353
0,07662337662337662;0,59;0,2061726599931717
0,07782101167315175;0,6;0,2044089287519455
0,07772020725388601;0,6;0,1973007172346115
0,07761966364812418;0,6;0,1973007172346115
0,07751937984496124;0,6;0,1973007172346115
0,07741935483870968;0,6;0,1963489055633545
0,07731958762886598;0,6;0,1963489055633545
0,07722007722007722;0,6;0,1955559402704239
0,07712082262210797;0,6;0,1923060268163681
0,07702182284980745;0,6;0,1917155683040619
0,07692307692307693;0,6;0,19153451919555664
0,07682458386683738;0,6;0,1890481561422348
0,07672634271099744;0,6;0,1852179616689682
0,07662835249042145;0,6;0,18297292292118073
0,07653061224489796;0,6;0,18207187950611115
0,07643312101910828;0,6;0,18207187950611115
0,07633587786259542;0,6;0,18137295544147491
0,07623888182973317;0,6;0,18088600039482117
0,07614213197969544;0,6;0,18031738698482513
0,07604562737642585;0,6;0,18031738698482513
0,07721518987341772;0,61;0,17521357536315918
0,07711757269279393;0,61;0,17019200325012207
0,07702020202020202;0,61;0,1692507266998291
0,07692307692307693;0,61;0,16911692917346954
0,07682619647355164;0,61;0,16657888889312744
0,0779874213836478;0,62;0,16356702148914337
0,07788944723618091;0,62;0,16174550354480743
0,07779171894604768;0,62;0,16174550354480743
0,07769423558897243;0,62;0,16174550354480743
0,07884856070087609;0,63;0,16174550354480743
0,07875;0,63;0,16174550354480743
0,07865168539325842;0,63;0,16123612225055695
0,07855361596009976;0,63;0,16045865416526794
0,0784557907845579;0,63;0,16038841009140015
0,07835820895522388;0,63;0,160296231508255
0,0782608695652174;0,63;0,15900930762290955
0,07816377171215881;0,63;0,15900930762290955
0,07806691449814127;0,63;0,15900930762290955
0,07797029702970297;0,63;0,15642602741718292
0,07911001236093942;0,64;0,15504787862300873
0,07901234567901234;0,64;0,15502798557281494
0,07891491985203453;0,64;0,15496832132339478
0,07881773399014778;0,64;0,1548091322183609
0,07872078720787208;0,64;0,15375106036663055
0,07862407862407862;0,64;0,1533525586128235
0,0785276073619632;0,64;0,15198826789855957
0,0784313725490196;0,64;0,15192781388759613
0,07833537331701346;0,64;0,15192781388759613
0,07823960880195599;0,64;0,15129278600215912
0,07814407814407814;0,64;0,1509857475757599
0,07804878048780488;0,64;0,15086093544960022
0,0779537149817296;0,64;0,15085577964782715
0,07785888077858881;0,64;0,15066654980182648
0,07776427703523693;0,64;0,15058255195617676
0,07766990291262135;0,64;0,15007901191711426
0,07757575757575758;0,64;0,1497996598482132
0,0774818401937046;0,64;0,14916521310806274
0,0773881499395405;0,64;0,14767062664031982
0,07729468599033816;0,64;0,14657263457775116
0,07720144752714113;0,64;0,14655934274196625
0,07710843373493977;0,64;0,14577923715114594
0,07701564380264742;0,64;0,14553232491016388
0,07692307692307693;0,64;0,14543139934539795
0,07683073229291716;0,64;0,14540331065654755
0,07793764988009592;0,65;0,1453511267900467
0,07784431137724551;0,65;0,14531823992729187
0,07775119617224881;0,65;0,14525745809078217
0,07765830346475508;0,65;0,1442241668701172
0,07756563245823389;0,65;0,14388588070869446
0,07747318235995232;0,65;0,14384706318378448
0,07738095238095238;0,65;0,14384706318378448
0,07728894173602854;0,65;0,14384706318378448
0,07719714964370546;0,65;0,14381861686706543
0,0771055753262159;0,65;0,14360471069812775
0,07701421800947868;0,65;0,14359043538570404
0,07692307692307693;0,65;0,14359043538570404
0,0768321513002364;0,65;0,1433882713317871
0,07674144037780402;0,65;0,143116757273674
0,07665094339622641;0,65;0,1430945098400116
0,07656065959952886;0,65;0,1429150104522705
0,07647058823529412;0,65;0,14281712472438812
0,07638072855464159;0,65;0,14269950985908508
0,07629107981220658;0,65;0,14246435463428497
0,07620164126611957;0,65;0,14244741201400757
0,07611241217798595;0,65;0,14223305881023407
0,07602339181286549;0,65;0,1420515924692154
0,07593457943925233;0,65;0,1420251429080963
0,07584597432905485;0,65;0,1418970823287964
0,07575757575757576;0,65;0,1417837291955948
0,07566938300349244;0,65;0,1416194885969162
0,0755813953488372;0,65;0,14151684939861298
0,07549361207897794;0,65;0,14136099815368652
0,07540603248259861;0,65;0,14127394556999207
0,07531865585168018;0,65;0,1411999613046646
0,07523148148148148;0,65;0,14109770953655243
0,07514450867052024;0,65;0,1410437524318695
0,07505773672055427;0,65;0,14093942940235138
0,07497116493656286;0,65;0,1409345418214798
0,0748847926267281;0,65;0,14093033969402313
0,07479861910241657;0,65;0,14069627225399017
0,07471264367816093;0,65;0,1404229700565338
0,07462686567164178;0,65;0,14040102064609528
0,07568807339449542;0,66;0,14036165177822113
0,07674684994272624;0,67;0,14035779237747192
0,07665903890160183;0,67;0,14033038914203644
0,07657142857142857;0,67;0,1403283029794693
0,07648401826484018;0,67;0,1402503252029419
0,07639680729760548;0,67;0,14018122851848602
0,07630979498861047;0,67;0,1401527225971222
0,07622298065984073;0,67;0,1401527225971222
0,07613636363636364;0,67;0,14006707072257996
0,07604994324631101;0,67;0,14004836976528168
0,07596371882086168;0,67;0,14004836976528168
0,07587768969422423;0,67;0,14001059532165527
0,0757918552036199;0,67;0,14001059532165527
0,07570621468926554;0,67;0,14001059532165527
0,07562076749435666;0,67;0,14001059532165527
0,07553551296505073;0,67;0,14001059532165527
0,07545045045045046;0,67;0,14001059532165527
0,07536557930258718;0,67;0,14001059532165527
0,07528089887640449;0,67;0,1399974822998047
0,07519640852974187;0,67;0,13997820019721985
0,07511210762331838;0,67;0,13995344936847687
0,07502799552071669;0,67;0,13995344936847687
0,07494407158836688;0,67;0,1399269998073578
0,07486033519553073;0,67;0,13988502323627472
0,07477678571428571;0,67;0,13988502323627472
0,07469342251950947;0,67;0,1398717314004898
0,07461024498886415;0,67;0,13948625326156616
0,07452725250278086;0,67;0,13925738632678986
0,07444444444444444;0,67;0,13887985050678253
0,07436182019977802;0,67;0,13859233260154724
0,07427937915742794;0,67;0,13851088285446167
0,07419712070874862;0,67;0,13851088285446167
0,07411504424778761;0,67;0,13844549655914307
0,07403314917127071;0,67;0,13842467963695526
0,0739514348785872;0,67;0,13838595151901245
0,07386990077177508;0,67;0,13832761347293854
0,07378854625550661;0,67;0,1382564902305603
0,0737073707370737;0,67;0,1380547732114792
0,07362637362637363;0,67;0,13802319765090942
0,07354555433589462;0,67;0,1378505527973175
0,07346491228070176;0,67;0,1377428025007248
0,07338444687842278;0,67;0,13755249977111816
0,07330415754923414;0,67;0,13743478059768677
0,073224043715847;0,67;0,07210353016853333
0,07314410480349345;0,67;0,0710473582148552
0,07306434023991276;0,67;0,06781132519245148
0,07298474945533769;0,67;0,06510702520608902
0,07290533188248095;0,67;0,06510702520608902
0,07282608695652174;0,67;0,06510702520608902
0,0727470141150923;0,67;0,06371109932661057
0,0737527114967462;0,68;0,06300036609172821
0,07367280606717226;0,68;0,06300036609172821
0,0735930735930736;0,68;0,06291797757148743
0,07351351351351351;0,68;0,06291797757148743
0,0734341252699784;0,68;0,06147744506597519
0,07335490830636461;0,68;0,05942447483539581
0,07435344827586207;0,69;0,04659540206193924
0,07427341227125941;0,69;0,044046852737665176
0,07419354838709677;0,69;0,04271962493658066
0,07411385606874328;0,69;0,04201400652527809
0,0740343347639485;0,69;0,03866980969905853
0,07395498392282958;0,69;0,03226746991276741
0,07387580299785867;0,69;0,020870890468358994
0,07379679144385026;0,69;0,01733996719121933
0,07371794871794872;0,69;0,016970498487353325
0,0736392742796158;0,69;0,013425469398498535
0,07356076759061833;0,69;0,011989962309598923
0,07348242811501597;0,69;0,011378453113138676
0,07446808510638298;0,7;0,01031084917485714
0,07438894792773645;0,7;0,010146710090339184
0,07430997876857749;0,7;0,008044146001338959
0,07423117709437964;0,7;0,007060839328914881
0,07415254237288135;0,7;0,00679188733920455
0,07407407407407407;0,7;0,006682863458991051
0,07399577167019028;0,7;0,006595552433282137
0,07497360084477296;0,71;0,005726267583668232
0,07489451476793249;0,71;0,0054640816524624825
0,07481559536354057;0,71;0,0054640816524624825
0,07473684210526316;0,71;0,0051191686652600765
0,07465825446898001;0,71;0,0051191686652600765
0,07457983193277311;0,71;0,004582121502608061
0,07450157397691501;0,71;0,004349698778241873
0,07442348008385745;0,71;0,00411017332226038
0,0743455497382199;0,71;0,00411017332226038
0,07426778242677824;0,71;0,0034787298645824194
0,0741901776384535;0,71;0,0034787298645824194
0,07411273486430063;0,71;0,0033126589842140675
0,0740354535974974;0,71;0,003141221357509494
0,07395833333333333;0,71;0,0028613407630473375
0,07492195629552549;0,72;0,002781349467113614
0,07484407484407485;0,72;0,002781349467113614
0,07476635514018691;0,72;0,002758234739303589
0,07468879668049792;0,72;0,0027541769668459892
0,07461139896373056;0,72;0,0027454239316284657
0,07453416149068323;0,72;0,0026964519638568163
0,07445708376421924;0,72;0,0025143881794065237
0,0743801652892562;0,72;0,002495373133569956
0,07430340557275542;0,72;0,002495373133569956
0,07422680412371134;0,72;0,0024272510781884193
0,07415036045314109;0,72;0,0024272510781884193
0,07407407407407407;0,72;0,0024272510781884193
0,07399794450154162;0,72;0,0022945362143218517
0,07392197125256673;0,72;0,0022940561175346375
0,07384615384615385;0,72;0,0022904998622834682
0,07377049180327869;0,72;0,002290479140356183
0,0736949846468782;0,72;0,002288080984726548
0,07464212678936605;0,73;0,0022821289021521807
0,0745658835546476;0,73;0,002281856257468462
0,07448979591836735;0,73;0,002281856257468462
0,0744138634046891;0,73;0,0022796785924583673
0,07433808553971487;0,73;0,0022794529795646667
0,07426246185147507;0,73;0,00227919383905828
0,0741869918699187;0,73;0,0022743099834769964
0,07411167512690356;0,73;0,0022734811063855886
0,07403651115618662;0,73;0,0022691134363412857
0,07396149949341439;0,73;0,002266988856717944
0,07388663967611336;0,73;0,002266284776851535
0,07381193124368049;0,73;0,0022660926915705204
0,07373737373737374;0,73;0,002265945076942444
0,07366296670030273;0,73;0,002265945076942444
0,07358870967741936;0,73;0,0022657897789031267
0,07351460221550855;0,73;0,0022657488007098436
0,07344064386317907;0,73;0,0022648382000625134
0,07336683417085427;0,73;0,0022647723089903593
0,07429718875502007;0,74;0,0022647723089903593
0,07422266800401203;0,74;0,0022647723089903593
0,07414829659318638;0,74;0,0022647723089903593
0,07407407407407407;0,74;0,00226380187086761
0,074;0,74;0,002263500355184078
0,07492507492507493;0,75;0,0022632170002907515
0,0748502994011976;0,75;0,002263210713863373
0,07477567298105683;0,75;0,0022624721750617027
0,07470119521912351;0,75;0,0022624721750617027
0,07462686567164178;0,75;0,002262213733047247
0,07455268389662027;0,75;0,0022604321129620075
0,07447864945382324;0,75;0,0022581834346055984
0,0744047619047619;0,75;0,0022581834346055984
0,07433102081268583;0,75;0,0022574521135538816
0,07524752475247524;0,76;0,002256875392049551
0,0751730959446093;0,76;0,002256875392049551
0,07509881422924901;0,76;0,002255392959341407
0,07502467917077986;0,76;0,002254420891404152
0,07495069033530571;0,76;0,0022537391632795334
0,0748768472906404;0,76;0,0022537391632795334
0,07480314960629922;0,76;0,0022537056356668472
0,07472959685349066;0,76;0,0022477488964796066
0,07465618860510806;0,76;0,002244453178718686
0,0745829244357213;0,76;0,0022435991559177637
0,07450980392156863;0,76;0,0022413756232708693
0,07443682664054849;0,76;0,002239970723167062
0,07436399217221135;0,76;0,0022398929577320814
0,07429130009775171;0,76;0,002234280575066805
0,07421875;0,76;0,0022336971014738083
0,07414634146341463;0,76;0,002233582315966487
0,07407407407407407;0,76;0,002231120364740491
0,07497565725413827;0,77;0,0022308826446533203
0,07490272373540856;0,77;0,002230854006484151
0,07482993197278912;0,77;0,0022299434058368206
0,07475728155339806;0,77;0,002229668665677309
0,07565470417070805;0,78;0,002229668665677309
0,0755813953488372;0,78;0,002229668665677309
0,0755082284607938;0,78;0,002228103345260024
0,07543520309477757;0,78;0,0022243603598326445
0,07536231884057971;0,78;0,002218955894932151
0,07528957528957529;0,78;0,0022039718460291624
0,07521697203471553;0,78;0,0022039718460291624
0,07514450867052024;0,78;0,0021961848251521587
0,07507218479307026;0,78;0,0021361135877668858
0,075;0,78;0,0021361135877668858
0,07492795389048991;0,78;0,0021220168564468622
0,07485604606525911;0,78;0,0021220168564468622
0,07574304889741132;0,79;0,002120448276400566
0,07567049808429119;0,79;0,0021173127461224794
0,07559808612440191;0,79;0,002108924090862274
0,07648183556405354;0,8;0,0021053145173937082
0,07640878701050621;0,8;0,0021053145173937082
0,07633587786259542;0,8;0,0020675372797995806
0,07626310772163966;0,8;0,0020675372797995806
0,0761904761904762;0,8;0,002065614564344287
0,07611798287345385;0,8;0,002065614564344287
0,07604562737642585;0,8;0,0020635377150028944
0,07597340930674264;0,8;0,0020630694925785065
0,07590132827324478;0,8;0,0020371878053992987
0,07677725118483412;0,81;0,0020073605701327324
0,07670454545454546;0,81;0,0019966918043792248
0,07663197729422895;0,81;0,0019939960911870003
0,07655954631379962;0,81;0,0019786853808909655
0,0764872521246459;0,81;0,0019750746432691813
0,07735849056603773;0,82;0,00197431817650795
0,07728557964184732;0,82;0,0019714480731636286
0,07721280602636535;0,82;0,0019707949832081795
0,07714016933207903;0,82;0,0019122043158859015
0,07706766917293233;0,82;0,0019115109462291002
0,07699530516431925;0,82;0,0019101740326732397
0,07692307692307693;0,82;0,0019099678611382842
0,07685098406747891;0,82;0,0017973583890125155
0,07677902621722846;0,82;0,0017144865123555064
0,07764265668849392;0,83;0,0014053327031433582
0,07757009345794393;0,83;0,0013907160609960556
0,07749766573295985;0,83;0,0013907160609960556
0,07742537313432836;0,83;0,001351258484646678
0,07735321528424977;0,83;0,001351258484646678
0,07728119180633147;0,83;0,001351258484646678
0,07720930232558139;0,83;0,0013312749797478318
0,07713754646840149;0,83;0,0012628837721422315
0,07706592386258125;0,83;0,001170353963971138
0,07699443413729128;0,83;0,001169652328826487
0,07692307692307693;0,83;0,0011616882402449846
0,07685185185185185;0,83;0,0011616882402449846
0,07678075855689177;0,83;0,001159287174232304
0,0767097966728281;0,83;0,0011586303589865565
0,07663896583564174;0,83;0,0011586303589865565
0,07656826568265683;0,83;0,0011538155376911163
0,07741935483870968;0,84;0,0011506814043968916
0,07734806629834254;0,84;0,0011506814043968916
0,07727690892364306;0,84;0,0011502397246658802
0,07720588235294118;0,84;0,0011470448225736618
0,07713498622589532;0,84;0,001146249589510262
0,07706422018348624;0,84;0,0011459144297987223
